proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,'ct_src_ ltm',ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,Label
tcp,FIN,1.131467,68043,526,254,252,27,1,-,473077.875,3415.035645,60,12,255,255,406755151,2379567115,1134,44,0,0,1840.57703,115.509953,1421931695,1421931696,19.177407,85.832453,0.2026,0.146891,0.055709,0,1,0,0,0,5,4,1,2,2,1,1,0
udp,CON,0.001061,146,178,31,29,0,0,-,550424.125,671065,2,2,0,0,0,0,73,89,0,0,0,0,1421945487,1421945487,0.01,0.009,0,0,0,0,0,0,0,0,21,2,2,25,5,2,2,0
udp,CON,0.004804,568,304,31,29,0,0,-,709408.875,379683.625,4,4,0,0,0,0,142,76,0,0,1.756456,1.516275,1421955722,1421955722,1.249,1.076667,0,0,0,0,0,0,0,0,5,12,4,3,1,1,2,0
tcp,FIN,0.006648,3728,5474,31,29,7,7,ssh,4346570.5,6312876,32,24,255,255,2737040420,2737327485,117,228,0,0,11.802308,0.380244,1421931582,1421931582,0.214452,0.259739,0.000677,0.00054,0.000137,0,0,0,0,0,1,1,2,6,1,1,1,0
tcp,FIN,1.004784,1580,10168,31,29,3,5,http,11536.80762,76466.1875,12,18,255,255,2830920644,682412064,132,565,1,3924,9528.757175,0,1421947205,1421947206,91.308091,59.07259,0.000681,0.000546,0.000135,0,0,1,0,0,1,3,6,1,1,1,1,0
tcp,FIN,0.046327,320,1864,31,29,1,2,ftp-data,46107.02344,281650.0313,6,8,255,255,974296957,3135337498,53,233,0,0,639.781654,15.674235,1421941833,1421941833,9.1982,6.538571,0.000734,0.000553,0.000181,0,0,0,0,0,3,6,8,3,1,1,3,0
udp,INT,0.000003,114,0,254,0,0,0,dns,152000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421933132,1421933132,0.003,0,0,0,0,0,2,0,0,0,4,4,6,4,4,4,4,1
tcp,FIN,2.769315,1920,4312,31,29,6,6,-,5295.172363,11939.41504,22,24,255,255,4154200930,2009108661,87,180,0,0,10199.68573,9737.47981,1421955411,1421955413,131.85381,120.376999,0.000763,0.000635,0.000128,0,0,0,0,0,8,13,2,5,2,1,1,0
udp,CON,0.004639,568,312,31,29,0,0,-,734641.0625,403535.2188,4,4,0,0,0,0,142,78,0,0,1.719684,1.467954,1421945381,1421945381,1.22,1.04,0,0,0,0,0,0,0,0,17,10,4,11,2,2,4,0
tcp,FIN,1.784871,10500,10884,31,29,16,16,ssh,46380.94531,47945.20313,69,58,255,255,3097452281,3101949919,152,188,0,0,1643.25747,51.017395,1421930949,1421930950,26.248103,31.300422,0.000758,0.000605,0.000153,0,0,0,0,0,1,1,5,3,1,1,1,0
tcp,FIN,0.426751,37168,3276,31,29,18,8,smtp,683377.4375,59894.41406,52,40,255,255,3820869786,3817786475,715,82,0,0,856.459042,29.735744,1421930778,1421930778,8.360549,10.928025,0.00071,0.00055,0.00016,0,0,0,0,0,1,1,3,1,1,1,1,0
tcp,FIN,0.405026,2054,2478,31,29,6,6,-,38733.31641,46910.57031,22,24,255,255,1820242051,1820569057,93,103,0,0,1247.495894,1196.572354,1421952440,1421952440,19.269619,17.582217,0.000766,0.000625,0.000141,0,0,0,0,0,8,4,2,5,1,1,1,0
tcp,FIN,0.041114,2054,2478,31,29,6,6,-,381573.1875,462129.6875,22,24,255,255,136581474,136889489,93,103,0,0,237.713774,220.125938,1421933030,1421933030,1.941333,1.760652,0.000748,0.000608,0.00014,0,0,0,0,0,7,7,3,1,1,1,1,0
udp,CON,0.004543,568,312,31,29,0,0,-,750165.125,412062.5313,4,4,0,0,0,0,142,78,0,0,1.62682,1.439669,1421946660,1421946660,1.157333,1.026,0,0,0,0,0,0,0,0,11,10,5,4,1,1,4,0
tcp,FIN,0.118806,2646,24694,31,29,7,15,-,173930.6094,1625035.875,42,44,255,255,3532243862,1387160728,63,561,0,0,164.38005,162.840977,1421946773,1421946773,2.890342,2.749791,0.00069,0.000554,0.000136,0,0,0,0,0,4,6,3,3,1,1,1,0
tcp,FIN,0.004269,1064,2260,31,29,4,4,-,1828999.75,3882876.5,12,12,255,255,478820506,479094996,89,188,0,0,17.940775,0.409491,1421927501,1421927501,0.355545,0.333727,0.000754,0.000592,0.000162,0,0,0,0,0,9,5,2,4,2,1,1,0
tcp,FIN,0.046064,2638,26742,31,29,6,16,-,4543418,447377.5625,42,46,255,255,2784425051,2784745749,63,581,0,0,89.349514,85.020972,1421950709,1421950709,1.111366,1.023644,0,0,0,0,0,0,0,0,9,4,2,3,1,1,1,0
tcp,FIN,0.003006,320,1932,31,29,1,2,ftp-data,710578.8125,4500332.5,6,8,255,255,3172535558,1031138205,53,242,0,0,29.566035,0.580023,1421934796,1421934796,0.5344,0.353714,0.00067,0.000522,0.000148,0,0,0,0,0,3,3,6,5,1,1,4,0
tcp,FIN,0.080696,3302,35400,31,29,7,21,-,321304.6563,3446812.75,54,56,255,255,1013722236,1037541815,61,632,0,0,89.877954,88.408577,1421936783,1421936783,1.516509,1.457073,0.000714,0.00055,0.000164,0,0,0,0,0,8,5,4,8,1,1,4,0
tcp,FIN,0.008971,2230,15236,31,29,7,11,-,1930665.5,13209675,34,36,255,255,2854795163,705498980,66,423,0,0,14.999666,13.848749,1421953526,1421953526,0.262182,0.239,0.000752,0.000602,0.00015,0,0,0,0,0,4,12,3,3,1,1,2,0
ospf,REQ,0,384,0,1,0,0,0,-,51.19556,0,6,0,0,0,0,0,64,0,0,0,0,0,1421931847,1421931897,10000.874,0,0,0,0,0,0,0,0,0,2,4,4,2,2,4,2,0
tcp,FIN,0.006359,3728,5474,31,29,7,7,ssh,4544110.5,6599779.5,32,24,255,255,1674605374,3825060577,117,228,0,0,0,0.364007,1421928223,1421928223,0.205129,0.246174,0.000704,0.000568,0.000136,0,0,0,0,0,1,1,1,4,1,1,1,0
tcp,FIN,0.092161,4862,79236,31,29,7,36,-,417096.1563,6798103.5,84,86,255,255,4136460875,2000413102,58,921,0,0,69.020529,68.102109,1421946055,1421946055,1.106458,1.090631,0.000682,0.000545,0.000137,0,0,0,0,0,12,3,3,4,1,1,1,0
tcp,FIN,1.006837,1580,10168,31,29,3,5,http,11513.2832,76310.26563,12,18,255,255,1406436809,1407470430,132,565,1,3924,9534.107748,7678.877809,1421927528,1421927529,91.497999,59.193058,0.000708,0.000551,0.000157,0,0,1,0,0,2,1,2,1,1,1,1,0
tcp,FIN,1.85366,2934,3742,31,29,11,15,ftp,12420.83203,15851.88281,52,54,255,255,2759495569,711154302,56,69,0,0,2567.298994,80.889469,1421931571,1421931573,36.340157,34.96468,0.000676,0.000525,0.000151,0,0,0,1,1,1,2,1,1,1,1,1,0
udp,CON,0.000999,146,178,31,29,0,0,dns,584584.5625,712712.6875,2,2,0,0,0,0,73,89,0,0,0,0,1421928958,1421928958,0.006,0.009,0,0,0,0,0,0,0,0,2,5,3,1,1,1,1,0
udp,CON,0.001001,146,178,31,29,0,0,dns,583416.5625,711288.6875,2,2,0,0,0,0,73,89,0,0,0,0,1421952147,1421952147,0.004,0.008,0,0,0,0,0,0,0,0,1,1,1,4,1,1,1,0
tcp,FIN,0.046905,4862,75600,31,29,7,36,-,819528.8125,12744228,84,86,255,255,335693767,342603300,58,879,0,0,32.168988,31.838765,1421929004,1421929004,0.561084,0.545682,0.00065,0.000518,0.000132,0,0,0,0,0,6,3,7,3,1,1,2,0
tcp,FIN,0.006312,4312,2456,31,29,7,7,-,5162230.5,2940431,18,18,255,255,3015980146,873717703,240,136,0,0,18.748581,0.498691,1421948683,1421948683,0.352412,0.338588,0.000675,0.000553,0.000122,0,0,0,0,0,9,5,5,4,1,1,4,0
tcp,FIN,0.073643,3390,44426,31,29,7,22,-,361745.1875,4742990,56,58,255,255,48476159,2194468051,61,766,0,0,72.917198,69.591143,1421952050,1421952050,1.332527,1.271316,0.001316,0.001167,0.000149,0,0,0,0,0,7,6,2,1,1,1,1,0
tcp,FIN,8.721045,24952,1094788,31,29,38,390,-,22837.63086,1003102.75,444,858,255,255,2196820726,79942795,56,1276,0,0,8200.192019,5900.468512,1421932078,1421932087,19.68554,10.175005,0.001221,0.001055,0.000166,0,0,0,0,0,8,5,1,3,1,1,1,0
udp,CON,0.001091,146,178,31,29,0,0,dns,535288.6875,652612.25,2,2,0,0,0,0,73,89,0,0,0,0,1421931519,1421931519,0.01,0.009,0,0,0,0,0,0,0,0,3,2,2,3,2,1,1,0
tcp,FIN,2.083036,11860,470611,31,29,20,157,-,45326.14844,1802688,204,383,255,255,3230620287,1090955701,58,1229,0,0,3300.890809,2406.185555,1421937112,1421937114,10.259705,5.451746,0.000589,0.000466,0.000123,0,0,0,0,0,16,12,5,7,2,1,2,0
tcp,FIN,0.023743,424,8824,31,29,1,4,ftp-data,125005.2656,2725519,8,12,255,255,1341196212,3494279164,53,735,0,0,245.109457,192.40417,1421942796,1421942796,3.339143,2.111636,0.000652,0.000511,0.000141,0,0,0,0,0,3,6,8,3,1,1,2,0
udp,CON,0.000997,130,162,31,29,0,0,dns,521564.6875,649949.8125,2,2,0,0,0,0,65,81,0,0,0,0,1421948698,1421948698,0.001,0.002,0,0,0,0,0,0,0,0,3,3,5,4,3,3,3,0
tcp,FIN,0.09385,4238,66694,31,29,7,30,-,356313.25,5608353.5,72,74,255,255,3417310504,3430819319,59,901,0,0,79.781048,78.90441,1421952435,1421952435,1.317408,1.277534,0.001588,0.00058,0.001008,0,0,0,0,0,10,5,1,4,1,1,1,0
tcp,FIN,1.937596,6666,217382,31,29,11,80,-,27275.03711,892656.6875,110,184,255,255,2497873126,371990558,61,1181,0,0,3688.448468,2859.427761,1421934498,1421934500,17.772441,10.585289,0.000619,0.000477,0.000142,0,0,0,0,0,14,7,3,3,2,1,2,0
tcp,FIN,0.020462,1540,1644,31,29,4,4,-,564558.6875,607174.25,16,18,255,255,1878701163,1883224299,96,91,0,0,82.521264,2.290747,1421948270,1421948270,1.342867,1.175059,0.000622,0.000483,0.000139,0,0,0,0,0,10,10,7,8,6,1,6,0
udp,CON,0.001598,520,304,31,29,0,0,-,1952440.625,1141426.875,4,4,0,0,0,0,130,76,0,0,0.577941,0.259272,1421952434,1421952434,0.412667,0.187333,0,0,0,0,0,0,0,0,10,5,4,7,1,1,3,0
tcp,FIN,0.031162,4238,63878,31,29,7,30,-,1073101.875,16177396,72,74,255,255,928746641,3074451339,59,863,0,0,22.70311,22.390833,1421935695,1421935695,0.433775,0.418521,0.000735,0.000599,0.000136,0,0,0,0,0,7,5,2,5,1,1,1,0
udp,CON,0.001077,146,178,31,29,0,0,dns,542246.9375,661095.625,2,2,0,0,0,0,73,89,0,0,0,0,1421934429,1421934429,0.011,0.001,0,0,0,0,0,0,0,0,2,2,3,2,2,2,2,0
tcp,FIN,1.083017,1684,10168,31,29,3,5,http,11552.91211,70942.5625,14,18,255,255,3902775257,1758467076,120,565,1,3924,9267.48659,8123.191403,1421929379,1421929380,83.280154,63.674765,0.003629,0.000541,0.003088,0,0,1,0,0,2,2,1,3,1,1,1,0
tcp,FIN,0.021928,3390,42634,31,29,7,22,-,1214885.125,15286027,56,58,255,255,173660517,2323563899,61,735,0,0,21.13749,20.342064,1421948260,1421948260,0.392945,0.372772,0.000841,0.00067,0.000171,0,0,0,0,0,13,3,1,3,1,1,1,0
udp,CON,0.001149,146,178,31,29,0,0,dns,508268.0625,619669.25,2,2,0,0,0,0,73,89,0,0,0,0,1421953883,1421953883,0.01,0.008,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,0
udp,CON,0.001815,528,304,31,29,0,0,-,1745454.625,1004958.688,4,4,0,0,0,0,132,76,0,0,0.632862,0.334229,1421939883,1421939883,0.453,0.243333,0,0,0,0,0,0,0,0,8,6,2,1,1,1,1,0
tcp,FIN,1.13602,1684,10168,31,29,3,5,http,11013.8916,67632.61719,14,18,255,255,443570360,2589963364,120,565,1,3924,9230.763726,8081.864805,1421949882,1421949883,87.357618,66.793,0.000665,0.000535,0.00013,0,0,1,0,0,2,1,5,2,1,1,1,0
tcp,FIN,0.04196,3806,55844,31,29,7,26,-,714394.625,10485796,64,66,255,255,1977583989,1977897925,59,846,0,0,44.686654,43.989242,1421949122,1421949122,0.661032,0.635769,0.000757,0.000623,0.000134,0,0,0,0,0,2,5,4,3,1,1,1,0
tcp,FIN,0.029081,3718,45292,31,29,7,24,-,1006567.875,12252123,62,60,255,255,1100446657,3250292146,60,755,0,0,30.669895,0.815658,1421945369,1421945370,0.471016,0.491121,0.000716,0.000591,0.000125,0,0,0,0,0,5,7,2,5,2,2,2,0
udp,CON,0.001044,146,178,31,29,0,0,dns,559386.9375,681992.3125,2,2,0,0,0,0,73,89,0,0,0,0,1421935513,1421935513,0.012,0.005,0,0,0,0,0,0,0,0,6,2,3,4,3,1,1,0
udp,CON,0.001053,146,178,31,29,0,0,dns,554605.875,676163.375,2,2,0,0,0,0,73,89,0,0,0,0,1421928204,1421928204,0.01,0.009,0,0,0,0,0,0,0,0,1,3,4,2,1,1,1,0
tcp,FIN,0.027617,37280,3380,31,29,18,8,smtp,10591737,955932.9375,52,42,255,255,1736739904,1739421645,717,80,0,0,30.335854,1.49253,1421939633,1421939633,0.53449,0.660219,0.00068,0.000546,0.000134,0,0,0,0,0,1,1,4,2,1,1,1,0
tcp,FIN,0.048889,2542,22432,31,29,7,14,-,405653.625,3583301,40,42,255,255,3438003545,1344615832,64,534,0,0,73.706995,72.100516,1421944926,1421944926,1.244615,1.178219,0.000719,0.000579,0.00014,0,0,0,0,0,10,15,12,10,4,4,4,0
tcp,FIN,0.008751,3872,2456,31,29,7,7,-,3343160.75,2120900.5,18,18,255,255,2702477566,2706550505,215,136,0,0,28.7587,0.839172,1421945179,1421945179,0.496353,0.485529,0.001596,0.000493,0.001103,0,0,0,0,0,9,8,9,10,3,3,5,0
tcp,FIN,0.036796,7810,15714,31,29,30,32,-,1684096.125,3389498.75,122,126,255,255,371220343,372191474,64,125,0,0,19.81499,16.946263,1421950461,1421950461,0.300967,0.290056,0.000678,0.000536,0.000142,0,0,0,0,0,5,6,3,4,1,1,3,0
tcp,FIN,1.005975,1580,10168,31,29,3,5,http,11523.14941,76375.65625,12,18,255,255,412221935,2558582387,132,565,1,3924,9524.332172,7674.591089,1421945755,1421945756,91.420364,59.144879,0.000645,0.000508,0.000137,0,0,1,0,0,2,1,3,4,1,1,3,0
tcp,FIN,1.076024,1580,10168,31,29,3,5,http,10772.99316,71403.60938,12,18,255,255,3760636730,3761751104,132,565,0,0,10047.19466,8090.943213,1421931275,1421931277,97.787727,63.260469,0.000726,0.000591,0.000135,0,0,0,0,0,1,2,3,1,1,1,1,0
udp,CON,0.00107,146,178,31,29,0,0,dns,545794.375,665420.5625,2,2,0,0,0,0,73,89,0,0,0,0,1421951773,1421951773,0.011,0.029,0,0,0,0,0,0,0,0,3,3,4,10,2,1,4,0
udp,CON,0.001042,146,178,31,29,0,0,-,560460.625,683301.3125,2,2,0,0,0,0,73,89,0,0,0,0,1421933181,1421933181,0.008,0.008,0,0,0,0,0,0,0,0,9,8,3,3,1,1,1,0
udp,CON,0.001801,536,304,31,29,0,0,-,1785674.625,1012770.688,4,4,0,0,0,0,134,76,0,0,0.638046,0.316549,1421938429,1421938429,0.455667,0.230333,0,0,0,0,0,0,0,0,4,8,7,4,1,1,3,0
udp,CON,0.004743,568,304,31,29,0,0,-,718532.5625,384566.7188,4,4,0,0,0,0,142,76,0,0,1.850971,1.538193,1421928867,1421928867,1.315333,1.090667,0,0,0,0,0,0,0,0,9,8,4,6,2,1,3,0
tcp,FIN,1.004823,1580,10168,31,29,3,5,http,11536.36035,76463.21875,12,18,255,255,979630728,980614489,132,565,1,3924,9528.701463,7674.758268,1421952850,1421952851,91.315271,59.073762,0.000701,0.000565,0.000136,0,0,1,0,0,1,4,6,3,1,1,1,0
tcp,FIN,0.00289,320,1934,31,29,1,2,ftp-data,739100.375,4686505.5,6,8,255,255,3404382371,1258907837,53,242,0,0,28.488865,0.543929,1421945774,1421945774,0.5144,0.338143,0.00065,0.000519,0.000131,0,0,0,0,0,3,3,5,3,1,1,2,0
tcp,FIN,0.893585,2934,3742,31,29,11,15,ftp,25765.875,32883.27344,52,54,255,255,1205230391,3351689693,56,69,0,0,1479.486224,54.544422,1421947510,1421947511,17.514863,16.849473,0.000696,0.000559,0.000137,0,0,0,1,1,1,2,2,4,1,1,2,0
udp,INT,0.000011,264,0,60,0,0,0,dns,96000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1421930706,1421930706,0.011,0,0,0,0,0,0,0,0,0,12,12,6,6,6,3,6,0
udp,CON,0.001021,146,178,31,29,0,0,-,571988.25,697355.5625,2,2,0,0,0,0,73,89,0,0,0,0,1421945549,1421945549,0.01,0.008,0,0,0,0,0,0,0,0,8,12,9,3,3,3,3,0
tcp,FIN,0.712986,1470,1728,31,29,5,4,-,15753.46484,18008.76953,22,14,255,255,1960874950,4106578625,67,123,0,0,2280.62313,73.317094,1421935614,1421935615,33.951716,54.785152,0.000735,0.000594,0.000141,0,0,0,0,0,9,8,7,11,1,1,7,0
tcp,FIN,0.22812,8928,320,31,29,4,1,ftp-data,290759.25,9363.493164,14,6,255,255,2831579329,993310002,638,53,0,0,1593.386476,68.600227,1421931851,1421931851,17.547692,45.501602,0.000591,0.000455,0.000136,0,0,0,0,0,1,4,2,1,1,1,1,0
tcp,FIN,0.228024,8928,320,31,29,4,1,ftp-data,290881.6563,9367.43457,14,6,255,255,914897799,4029223360,638,53,0,0,1578.417327,68.208227,1421945249,1421945249,17.540307,45.483199,0.000605,0.000472,0.000133,0,0,0,0,0,3,3,18,23,4,4,18,0
tcp,FIN,0.026864,3806,51314,31,29,7,26,-,1115842.75,15049732,64,66,255,255,2756886059,2757218936,59,777,0,0,23.002547,22.48261,1421928088,1421928088,0.421286,0.403738,0.000783,0.00061,0.000173,0,0,0,0,0,5,11,3,3,1,1,1,0
tcp,FIN,0.006935,3728,5474,31,29,7,7,ssh,4166690.75,6051622,32,24,255,255,3332250870,1187471976,117,228,0,0,14.475932,0.361127,1421948963,1421948963,0.22371,0.243348,0.001382,0.001203,0.000179,0,0,0,0,0,2,3,1,1,1,1,1,0
tcp,FIN,0.12993,2766,28048,31,29,7,16,-,166489.6406,1689463.5,44,46,255,255,2787956843,638979621,63,610,0,0,180.631841,175.221074,1421951482,1421951482,3.013861,2.861356,0.001344,0.001168,0.000176,0,0,0,0,0,4,11,5,11,1,1,2,0
tcp,FIN,0.054171,2062,2424,31,29,6,7,-,291964.3438,344243.2188,24,26,255,255,1165569112,1165861654,86,93,0,0,233.324371,0,1421942660,1421942660,2.340174,2.1444,0.000714,0.000551,0.000163,0,0,0,0,0,13,4,5,8,1,1,3,0
tcp,FIN,0.044447,4030,54818,31,29,7,27,-,714738.875,9721601,68,68,255,255,2335428961,2352767789,59,806,0,0,0,1.038955,1421947097,1421947097,0.658657,0.666076,0.000605,0.000482,0.000123,0,0,0,0,0,9,5,4,3,1,1,1,0
udp,CON,0.129182,536,304,31,29,0,0,-,24895.10938,14119.61426,4,4,0,0,0,0,134,76,0,0,41.490668,23.171654,1421931428,1421931428,29.339334,16.386334,0,0,0,0,0,0,0,0,2,3,4,5,1,1,2,0
tcp,FIN,0.060162,1540,1644,31,29,4,4,-,192014.8906,206509.0938,16,18,255,255,4198916846,2238175610,96,91,0,0,249.559622,8.14583,1421927443,1421927443,3.934867,3.467647,0.001353,0.001207,0.000146,0,0,0,0,0,1,2,9,4,1,1,1,0
tcp,FIN,0.01091,2230,14816,31,29,7,11,-,1587534.375,10562787,34,36,255,255,1565468983,3715358226,66,412,0,0,19.327901,18.200771,1421932789,1421932789,0.320848,0.294086,0.000765,0.000606,0.000159,0,0,0,0,0,7,9,3,3,1,1,1,0
tcp,FIN,0.019653,1540,1644,31,29,4,4,-,587798.3125,632168.125,16,18,255,255,2104548783,4259399647,96,91,0,0,79.119852,2.328839,1421928209,1421928209,1.288667,1.128765,0.000587,0.000461,0.000126,0,0,0,0,0,8,8,8,9,6,1,7,0
tcp,FIN,0.87785,1540,1644,31,29,4,4,-,13159.42383,14152.75977,16,18,255,255,2392745743,2442232981,96,91,0,0,3379.5855,100.789078,1421948521,1421948522,58.500399,51.607824,0.000634,0.000507,0.000127,0,0,0,0,0,10,14,7,8,5,1,5,0
udp,CON,0.001102,130,162,31,29,0,0,dns,471869.3125,588021.75,2,2,0,0,0,0,65,81,0,0,0,0,1421935239,1421935239,0.011,0.006,0,0,0,0,0,0,0,0,2,2,3,3,1,1,1,0
udp,CON,0.00166,528,304,31,29,0,0,-,1908433.75,1098795.25,4,4,0,0,0,0,132,76,0,0,0.602455,0.275783,1421939624,1421939624,0.431,0.2,0,0,0,0,0,0,0,0,6,9,3,2,1,1,2,0
tcp,FIN,0.015982,2766,25812,31,29,7,16,-,1353522.75,12639720,44,46,255,255,473348639,473649279,63,561,0,0,21.604871,20.552227,1421943267,1421943267,0.363535,0.342022,0.000694,0.000581,0.000113,0,0,0,0,0,6,7,2,5,1,1,1,0
tcp,FIN,3.688952,7818,15328,31,29,30,32,-,16815.61523,32978.47266,122,126,255,255,507513244,2668279427,64,122,0,0,1910.115237,1879.91929,1421936517,1421936521,30.484099,29.507432,0.000656,0.000519,0.000137,0,0,0,0,0,7,5,1,2,1,1,1,0
tcp,FIN,0.043889,2438,19420,31,29,7,13,-,432728,3451434.25,38,40,255,255,716410065,2912029057,64,486,0,0,0,70.916951,1421948862,1421948862,1.177568,1.137237,0.000811,0.00067,0.000141,0,0,0,0,0,4,7,1,2,1,1,1,0
udp,CON,0.001053,146,178,31,29,0,0,dns,554605.875,676163.375,2,2,0,0,0,0,73,89,0,0,0,0,1421942857,1421942857,0.009,0.007,0,0,0,0,0,0,0,0,3,2,1,2,2,1,1,0
udp,CON,0.001039,130,162,31,29,0,0,dns,500481.2188,623676.625,2,2,0,0,0,0,65,81,0,0,0,0,1421941251,1421941251,0.006,0.008,0,0,0,0,0,0,0,0,1,4,3,4,1,1,1,0
udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1421930976,1421930976,0.008,0,0,0,0,0,0,0,0,0,21,21,5,5,5,3,5,0
udp,CON,0.00105,146,178,31,29,0,0,dns,556190.5,678095.25,2,2,0,0,0,0,73,89,0,0,0,0,1421949345,1421949345,0.008,0.005,0,0,0,0,0,0,0,0,2,7,2,1,1,1,1,0
tcp,FIN,1.159764,1580,10168,31,29,3,5,-,9995.136719,66247.96094,12,18,255,255,130908465,2281516914,132,565,2,192,9646.730404,7765.855278,1421945468,1421945469,105.397729,68.188882,0.000708,0.000549,0.000159,0,0,6,0,0,13,20,16,8,5,5,5,0
udp,CON,0.085404,568,304,31,29,0,0,-,39904.45313,21357.3125,4,4,0,0,0,0,142,76,0,0,32.989125,33.914492,1421949365,1421949365,23.338334,23.990666,0,0,0,0,0,0,0,0,8,12,3,4,1,1,2,0
tcp,FIN,0.711051,8928,320,31,29,4,1,ftp-data,93281.64063,3004.003906,14,6,255,255,3379391856,3187244319,638,53,0,0,4368.284963,175.281344,1421948515,1421948516,54.69623,142.085406,0.000661,0.000495,0.000166,0,0,0,0,0,2,4,8,2,1,1,2,0
tcp,FIN,1.651109,4276,147962,31,29,7,53,-,20446.86328,711357.0625,76,129,255,255,3468984627,3489824032,56,1147,0,0,1856.469248,1200.988222,1421948248,1421948249,22.009679,12.895524,0.0006,0.000478,0.000122,0,0,0,0,0,12,15,1,3,1,1,1,0
tcp,FIN,1.047858,1580,10168,31,29,3,5,http,11062.56738,73322.91406,12,18,255,255,2410940300,262428793,132,565,1,3924,9543.759522,7690.47602,1421943378,1421943379,95.228906,61.607,0.000666,0.000534,0.000132,0,0,1,0,0,1,1,3,1,1,1,1,0
tcp,CON,0.947792,172,86,254,60,1,1,-,1088.846558,362.948822,4,2,255,255,1818921200,2067057060,43,43,0,0,17301.04057,0,1421928635,1421928636,315.930667,0.001,0.947774,0.559888,0.387886,0,3,0,0,0,5,5,1,1,1,1,1,0
tcp,FIN,0.010057,2230,14952,31,29,7,11,-,1722183.5,11563686,34,36,255,255,4192243121,4192495119,66,415,0,0,16.701785,15.115848,1421933270,1421933270,0.290455,0.272343,0.00066,0.000518,0.000142,0,0,0,0,0,17,16,1,8,1,1,1,0
tcp,FIN,0.029912,2230,12896,31,29,7,11,-,579031.8125,3353303,34,36,255,255,2072983683,2100354716,66,358,0,0,0,56.289551,1421931151,1421931151,0.896485,0.839886,0.00065,0.000512,0.000138,0,0,0,0,0,6,6,2,2,1,1,1,0
tcp,FIN,0.614634,1904,3572,31,29,6,7,-,62513.30078,117842.3438,28,32,255,255,505454435,506529752,68,112,0,0,13.706944,13.387824,1421944821,1421944821,8.689259,7.545452,0,0,0,0,0,0,0,0,19,11,11,16,8,8,8,0
tcp,FIN,0.015301,2230,14952,31,29,7,11,-,1131952.125,7600549,34,36,255,255,1367171655,1367441581,66,415,0,0,28.302892,26.588476,1421933161,1421933161,0.452758,0.422629,0.000656,0.0005,0.000156,0,0,0,0,0,10,10,2,4,1,1,1,0
tcp,FIN,0.057745,37178,3380,31,29,18,8,-,5051727.5,457182.4375,52,42,255,255,2648914025,2649987492,715,80,0,0,128.025248,4.199467,1421933632,1421933632,1.125039,1.395756,0.000655,0.000511,0.000144,0,0,0,0,0,6,7,3,4,1,1,2,0
tcp,FIN,0.113908,3926,56022,31,29,7,27,-,271587.5938,3876742.5,66,68,255,255,1776954083,3953088192,59,824,0,0,107.208091,99.112275,1421945152,1421945152,1.747369,1.692701,0.000655,0.000493,0.000162,0,0,0,0,0,8,4,20,8,4,4,4,0
tcp,FIN,0.885807,2934,3742,31,29,11,15,ftp,25992.11914,33172.01172,52,54,255,255,1941399795,1942351180,56,69,0,0,1752.858374,53.744137,1421935729,1421935729,17.362274,16.703793,0.000634,0.000502,0.000132,0,0,0,1,1,2,1,3,5,1,1,3,0
udp,CON,0.001056,146,178,31,29,0,0,dns,553030.3125,674242.4375,2,2,0,0,0,0,73,89,0,0,0,0,1421935226,1421935226,0.011,0.009,0,0,0,0,0,0,0,0,3,6,5,2,2,1,1,0
tcp,FIN,3.008022,2638,347506,62,252,6,136,-,6890.906738,920862.9375,56,276,255,255,3065305307,2270136569,47,1259,0,0,2677.625592,1191.547951,1421931119,1421931122,54.691308,10.568974,0.172107,0.072902,0.099205,0,1,0,0,0,1,8,3,1,1,1,1,1
udp,CON,0.001199,146,178,31,29,0,0,dns,487072.5313,593828.1875,2,2,0,0,0,0,73,89,0,0,0,0,1421936693,1421936693,0.01,0.008,0,0,0,0,0,0,0,0,4,3,1,1,1,1,1,0
udp,CON,0.001044,146,178,31,29,0,0,dns,559386.9375,681992.3125,2,2,0,0,0,0,73,89,0,0,0,0,1421950527,1421950527,0.004,0.01,0,0,0,0,0,0,0,0,3,4,3,4,2,2,2,0
tcp,FIN,2.241121,12484,511528,31,29,20,178,-,44359.94141,1821509.875,216,409,255,255,33631731,41646050,58,1251,0,0,3503.043905,2542.226435,1421937307,1421937310,10.422353,5.491811,0.000602,0.000459,0.000143,0,0,0,0,0,6,5,2,2,1,1,1,0
